ledger_status	description	in_service_year	accum_quantity	accum_cost	company_id	gl_account_id	func_class_id	retirement_unit_id	bus_segment_id	utility_account_id	sub_account_id	asset_location_id	subledger_indicator	asset_id	depr_group_id	property_unit_id	asset_acct_meth_id	retire_method_id	long_description	property_group_id	unit_of_measure_id	compute_0023	major_location_id	line_number_id	books_schema_id	long_description	long_description	work_order_number	eng_in_service_year	serial_number	func_symbol	local_symbol	local_cost	related_asset	related_equip	second_financial_cost
1	Booster Stn Re-dsgn - PH, Woodcrest	9/1/2018 00:00:00	1	6943.45	4	101010	4	270	1	3240	3240	21221624	99	30657779	21214945	270	1	1	Redesign Pumphouse - PH, Woodcrest (part of proj 103261)	12	1	2018	21212678		1	PUMPING EQUIPMENT [270]	66637 - Peacock Hill	00103259	7/30/2018 00:00:00		USD	N/A	0	yes		6943.45
1	Booster Stn Re-dsgn - PH, Woodcrest	9/1/2018 00:00:00	0	0	4	149310	4	270	1	3240	3240	21221624	99	30657794	29742346	270	1	1	Redesign Pumphouse - PH, Woodcrest (part of proj 103261)	12	1	2018	21212678		1	PUMPING EQUIPMENT [270]	66637 - Peacock Hill	00103259	7/30/2018 00:00:00		USD	N/A	0	yes		81.39
1	Re-dsgn Stn Plumbing-PH, Woodcrst	9/1/2018 00:00:00	0	0	4	149310	4	270	1	3240	3240	21221624	99	30657800	29742346	270	1	1	Re-dsgn Booster Station Plumbing-PH, Woodcrst (part of proj 103261)	12	1	2018	21212678		1	PUMPING EQUIPMENT [270]	66637 - Peacock Hill	00103259	7/30/2018 00:00:00		USD	N/A	0	yes		162.77
1	Re-dsgn Stn Plumbing-PH, Woodcrst	9/1/2018 00:00:00	1	13886.85	4	101010	4	270	1	3240	3240	21221624	99	30657785	21214945	270	1	1	Re-dsgn Booster Station Plumbing-PH, Woodcrst (part of proj 103261)	12	1	2018	21212678		1	PUMPING EQUIPMENT [270]	66637 - Peacock Hill	00103259	7/30/2018 00:00:00		USD	N/A	0	yes		13886.85
1	Upgrade P.House - SE Yakima, S01	7/1/2018 00:00:00	0	0	4	149310	4	252	1	3210	3210	21221548	99	30465648	29742517	252	1	1	Replace Pump House Insulation & drywall - SE Yakima, S01	21	1	2018	21212678		1	FRAME; OR FRAME & BRICK; OR STUCCO [252]	01326 - South East Yakima	00117940	5/16/2018 00:00:00		USD	N/A	0	yes		11.8
1	Upgrade P.House - SE Yakima, S01	7/1/2018 00:00:00	0	4820.21	4	101010	4	252	1	3210	3210	21221548	99	30465631	21214940	252	1	1	Replace Pump House Insulation & drywall - SE Yakima, S01	21	1	2018	21212678		1	FRAME; OR FRAME & BRICK; OR STUCCO [252]	01326 - South East Yakima	00117940	5/16/2018 00:00:00		USD	N/A	0	yes		4820.21
1	Rebuild Pump House SKR S01	4/1/2019 00:00:00	0	0	4	149310	4	256	1	3210	3210	21221884	99	31360447	29742517	256	1	1	Replace Roof, Roof Framing, Fascia Boards, Fan & Door, Install new 2x2 Window & 6" lap siding & Paint - 23223 A Ryen Dr NW - Skookum Ranch S01	21	1	2019	21212684		1	MISCELLANEOUS [256]	08586 - Skookum Ranch	00111721	3/14/2019 00:00:00		USD	N/A	0	yes		95.92
1	Rebuild Pump House SKR S01	4/1/2019 00:00:00	1	13057.18	4	101010	4	256	1	3210	3210	21221884	99	31360430	21214940	256	1	1	Replace Roof, Roof Framing, Fascia Boards, Fan & Door, Install new 2x2 Window & 6" lap siding & Paint - 23223 A Ryen Dr NW - Skookum Ranch S01	21	1	2019	21212684		1	MISCELLANEOUS [256]	08586 - Skookum Ranch	00111721	3/14/2019 00:00:00		USD	N/A	0	yes		13057.18
1	Upgrade S01 Pumphouse - PV	4/1/2019 00:00:00	1	4528.11	4	101010	4	252	1	3210	3210	21221578	99	31360556	21214940	252	1	1	Replc Door, T111 Sheeting, Electric Fan, add Gutters, 3860 SE Nelson Rd, Pacific Ventures S01	21	1	2019	21212678		1	FRAME; OR FRAME & BRICK; OR STUCCO [252]	29921 - Pacific Ventures	00117944	1/15/2019 00:00:00		USD	N/A	0	yes		4528.11
1	Upgrade S01 Pumphouse - PV	4/1/2019 00:00:00	0	0	4	149310	4	252	1	3210	3210	21221578	99	31360573	29742517	252	1	1	Replc Door, T111 Sheeting, Electric Fan, add Gutters, 3860 SE Nelson Rd, Pacific Ventures S01	21	1	2019	21212678		1	FRAME; OR FRAME & BRICK; OR STUCCO [252]	29921 - Pacific Ventures	00117944	1/15/2019 00:00:00		USD	N/A	0	yes		44.17
1	Replce&Bury Electrical - LM S02	7/1/2018 00:00:00	0	0	4	149310	4	270	1	3240	3240	21221702	99	30465868	29742346	270	1	1	Replce&Bury Electrical - LM S02	12	1	2018	21212678		1	PUMPING EQUIPMENT [270]	55210 - Lake Minterwood	00118049	5/30/2018 00:00:00		USD	N/A	0	yes		636.32
1	Replce&Bury Electrical - LM S02	7/1/2018 00:00:00	1	19212.57	4	101010	4	270	1	3240	3240	21221702	99	30465848	21214945	270	1	1	Replce&Bury Electrical - LM S02	12	1	2018	21212678		1	PUMPING EQUIPMENT [270]	55210 - Lake Minterwood	00118049	5/30/2018 00:00:00		USD	N/A	0	yes		19212.57
1	Replumb pump equip - CWC	3/1/2015 00:00:00	1	11215.07	4	101010	4	270	1	3240	3240	23574704	99	24808482	21214945	270	1	1	Replumb pumps, add alternators and low water & pressure alarms - CWC	12	1	2015	21212686		1	PUMPING EQUIPMENT [270]	03014 - Cristalina Water Company	00100645	1/31/2015 00:00:00		USD	N/A	0			11215.07
1	Road Improvements - RAFT	5/1/2017 00:00:00	1	25000	4	101010	4	258	1	3211	3211	21221560	99	27684325	27632554	258	1	1	Road Improvements assoc with main replacement proj 103304 - Raft Island	21	1	2017	21212678		1	PAVEMENT/DRIVEWAY/GUTTER/CURB/SIDEWALK [258]	70760 - Raft Island	00103304	11/30/2016 00:00:00		USD	N/A	0			25000
1	Roof - Eagle Estates pumphouse	1/1/2014 00:00:00	1	2392.35	4	101010	4	256	1	3210	3210	21221822	99	22554039	21214940	256	1	1	Roof - Eagle Estates pumphouse	21	1	2014	21212680		1	MISCELLANEOUS [256]	02348 - Eagle Estates	00094843	12/31/2013 00:00:00		USD	N/A	0			2392.35
1	Roof replacement - LLW treatmnt bld	10/1/2018 00:00:00	0	0	4	149310	4	256	1	3210	3210	21221800	99	30751960	29742517	256	1	1	Roof replacement - LLW treatmnt bld	21	1	2018	21212680		1	MISCELLANEOUS [256]	22572 - Lake Lawrence	00118512	8/27/2018 00:00:00		USD	N/A	0	yes		45.74
1	Roof replacement - LLW treatmnt bld	10/1/2018 00:00:00	0	6041.19	4	101010	4	256	1	3210	3210	21221800	99	30751943	21214940	256	1	1	Roof replacement - LLW treatmnt bld	21	1	2018	21212680		1	MISCELLANEOUS [256]	22572 - Lake Lawrence	00118512	8/27/2018 00:00:00		USD	N/A	0	yes		6041.19
1	Roof replacement - RP, S01	11/1/2017 00:00:00	1	2889.15	4	101010	4	256	1	3210	3210	21224323	99	29103060	21214940	256	1	1	Roof replacement - River Park, S01 Well House, Skagit Dr	21	1	2017	21212680		1	MISCELLANEOUS [256]	72776 - River Park	00113083	10/25/2017 00:00:00		USD	N/A	0			2889.15
1	Run Time Meters - HBLVD S03	7/1/2018 00:00:00	2	510.81	4	101010	4	270	1	3240	3240	21221812	99	30465811	21214945	270	1	1	Run Time Meters on 2 booster pumps at Henderson Boulevard S03	12	1	2018	21212680		1	PUMPING EQUIPMENT [270]	08359 - Henderson Boulevard	00118007	5/22/2018 00:00:00		USD	N/A	0	yes		510.81
1	Run Time Meters - HBLVD S03	7/1/2018 00:00:00	0	0	4	149310	4	270	1	3240	3240	21221812	99	30465828	29742346	270	1	1	Run Time Meters on 2 booster pumps at Henderson Boulevard S03	12	1	2018	21212680		1	PUMPING EQUIPMENT [270]	08359 - Henderson Boulevard	00118007	5/22/2018 00:00:00		USD	N/A	0	yes		16.7
1	Run Time Meters - AF S01	7/1/2018 00:00:00	0	0	4	149310	4	270	1	3240	3240	21221798	99	30465808	29742346	270	1	1	Run Time Meters on booster pumps at Andrews First S01	12	1	2018	21212680		1	PUMPING EQUIPMENT [270]	17241 - Andrews First	00118006	5/22/2018 00:00:00		USD	N/A	0	yes		21.34
1	Run Time Meters - AF S01	7/1/2018 00:00:00	2	672.83	4	101010	4	270	1	3240	3240	21221798	99	30465791	21214945	270	1	1	Run Time Meters on booster pumps at Andrews First S01	12	1	2018	21212680		1	PUMPING EQUIPMENT [270]	17241 - Andrews First	00118006	5/22/2018 00:00:00		USD	N/A	0	yes		672.83
1	Run Time Meters - BL, S01	7/1/2018 00:00:00	0	0	4	149310	4	270	1	3240	3240	21221802	99	30465788	29742346	270	1	1	Run Time Meters on Jockey and 2 boosters at Black Lake Est, S01	12	1	2018	21212680		1	PUMPING EQUIPMENT [270]	26071 - Black Lake Estates	00118002	5/22/2018 00:00:00		USD	N/A	0	yes		20.49
1	Run Time Meters - BL, S01	7/1/2018 00:00:00	3	545.8	4	101010	4	270	1	3240	3240	21221802	99	30465771	21214945	270	1	1	Run Time Meters on Jockey and 2 boosters at Black Lake Est, S01	12	1	2018	21212680		1	PUMPING EQUIPMENT [270]	26071 - Black Lake Estates	00118002	5/22/2018 00:00:00		USD	N/A	0	yes		545.8
1	Security upgrades - GH Office	5/1/2017 00:00:00	1	78469.75	4	101010	4	256	1	3210	3210	21212872	99	27683727	21214940	256	1	1	Security upgrades, Elect. Gate, Doors, Locks, Drop Box - GH Office	21	1	2017	21212676		1	MISCELLANEOUS [256]	500 - WWSCO Admin	00106159	3/31/2017 00:00:00		USD	N/A	0			78469.75
1	SHORE - 2 Windows BP on 81st	12/1/2018 00:00:00	0	0	4	149310	4	256	1	3210	3210	21221518	99	30947732	29742517	256	1	1	Shorecrest-2 Windows installed Booster Station- 8110 81st Ave NW	21	1	2018	21212678		1	MISCELLANEOUS [256]	78618 - Shorecrest	00119072	12/4/2018 00:00:00		USD	N/A	0	yes		10.79
1	SHORE - 2 Windows BP on 81st	12/1/2018 00:00:00	2	1428.13	4	101010	4	256	1	3210	3210	21221518	99	30947715	21214940	256	1	1	Shorecrest-2 Windows installed Booster Station- 8110 81st Ave NW	21	1	2018	21212678		1	MISCELLANEOUS [256]	78618 - Shorecrest	00119072	12/4/2018 00:00:00		USD	N/A	0	yes		1428.13
1	Siding on P-House - MM, Em Shores	4/1/2018 00:00:00	0	0	4	149310	4	252	1	3210	3210	21221642	99	30148664	29742517	252	1	1	Siding on Pumphouse - Minterbrook, Emerald Shores	21	1	2018	21212678		1	FRAME; OR FRAME & BRICK; OR STUCCO [252]	54740 - Minterbrook	00106267	12/31/2017 00:00:00		USD	N/A	0	yes		8.27
1	Siding on P-House - MM, Em Shores	4/1/2018 00:00:00	0	5342.67	4	101010	4	252	1	3210	3210	21221642	99	30148652	21214940	252	1	1	Siding on Pumphouse - Minterbrook, Emerald Shores	21	1	2018	21212678		1	FRAME; OR FRAME & BRICK; OR STUCCO [252]	54740 - Minterbrook	00106267	12/31/2017 00:00:00		USD	N/A	0	yes		5342.67
1	Site Glass Control - WELLS	5/1/2017 00:00:00	1	1347.85	4	101010	4	270	1	3240	3240	21221762	99	27683795	21214945	270	1	1	Site Glass Control - Well's system	12	1	2017	21212678		1	PUMPING EQUIPMENT [270]	17127 - Wells	00106667	4/30/2017 00:00:00		USD	N/A	0			1347.85
1	Starter for S01 - LM	11/1/2016 00:00:00	1	4128.72	4	101010	4	270	1	3240	3240	21221702	99	27114526	21214945	270	1	1	Starter for S01 - Lake Minterwood	12	1	2016	21212678		1	PUMPING EQUIPMENT [270]	55210 - Lake Minterwood	00108105	9/30/2016 00:00:00		USD	N/A	0			4128.72
1	Storage Unit - GH Shop	7/1/2016 00:00:00	1	8971.49	4	101010	4	256	1	3210	3210	21212872	99	26719389	21214940	256	1	1	Storage Unit - GH Shop	21	1	2016	21212676		1	MISCELLANEOUS [256]	500 - WWSCO Admin	00106658	5/31/2016 00:00:00		USD	N/A	0			8971.49
1	Struct - Secondary Power Line @ PE	4/1/2014 00:00:00	1	2101.81	4	101010	4	256	1	3210	3210	21221720	99	22824062	21214940	256	1	1	Structures - Secondary Power Line SO3, Jahn Ave Pumphouse - PE	21	1	2014	21212678		1	MISCELLANEOUS [256]	68065 - Point Evans	00095182	3/31/2014 00:00:00		USD	N/A	0			2101.81
1	Sub Motor - RP, Well #1	1/1/2016 00:00:00	1	4683.36	4	101010	4	270	1	3240	3240	21224323	99	25711023	21214945	270	1	1	Sub Motor - RP, Well #1,	12	1	2016	21212680		1	PUMPING EQUIPMENT [270]	72776 - River Park	00103379	9/30/2015 00:00:00	15D19-28-06111A	USD	N/A	0			4683.36
1	Update PropSlab &Tank Dsign	4/1/2018 00:00:00	0	0	4	149310	1	98	1	3030	3030	21212872	99	30148846	29741762	98	1	1	Update Propane Slab & Bottle Dsign to meet 2015 IBC Calculations & Details	98	1	2018	21212676		1	INTANGIBLE	500 - WWSCO Admin	00113560	3/19/2018 00:00:00		USD	N/A	0	yes		30.42
1	Update PropSlab &Tank Dsign	4/1/2018 00:00:00	1	4072.5	4	101010	1	98	1	3030	3030	21212872	99	30148829	21214910	98	1	1	Update Propane Slab & Bottle Dsign to meet 2015 IBC Calculations & Details	98	1	2018	21212676		1	INTANGIBLE	500 - WWSCO Admin	00113560	3/19/2018 00:00:00		USD	N/A	0	yes		4072.5
1	Upgrd AirComp Controls - PR S02	12/1/2018 00:00:00	0	0	4	149310	4	270	1	3240	3240	21221878	99	30947795	29742346	270	1	1	Upgrade air compressor controls - Phelps Rd, S02	12	1	2018	21212684		1	PUMPING EQUIPMENT [270]	63210 - Phelps Road	00119254	11/16/2018 00:00:00		USD	N/A	0	yes		30.79
1	Upgrd AirComp Controls - PR S02	12/1/2018 00:00:00	1	868.37	4	101010	4	270	1	3240	3240	21221878	99	30947778	21214945	270	1	1	Upgrade air compressor controls - Phelps Rd, S02	12	1	2018	21212684		1	PUMPING EQUIPMENT [270]	63210 - Phelps Road	00119254	11/16/2018 00:00:00		USD	N/A	0	yes		868.37
1	Upgrade P.House - MCR S01	11/1/2018 00:00:00	0	0	4	149310	4	253	1	3210	3210	21221526	99	30835058	29742517	253	1	1	Upgrade Pumphouse - Minter Creek Rapids S01	21	1	2018	21212678		1	CONCRETE BLOCK OR BRICK [253]	55175 - Minter Creek Rapids	00117958	10/8/2018 00:00:00		USD	N/A	0	yes		130.65
1	Upgrade P.House - MCR S01	11/1/2018 00:00:00	1	8551.62	4	101010	4	253	1	3210	3210	21221526	99	30835041	21214940	253	1	1	Upgrade Pumphouse - Minter Creek Rapids S01	21	1	2018	21212678		1	CONCRETE BLOCK OR BRICK [253]	55175 - Minter Creek Rapids	00117958	10/8/2018 00:00:00		USD	N/A	0	yes		8551.62
1	Vault - MIRROR 154th E Booster Stn	1/1/2018 00:00:00	1	16645.19	4	101010	4	256	1	3210	3210	21212830	99	29690379	21214940	256	1	1	Vault - Mirrormont 154th E Booster Stn	21	1	2018	21212686		1	MISCELLANEOUS [256]	505 - Mirrormont	00093633	12/5/2017 00:00:00		USD	N/A	0			16645.19
1	Warehouse Reconfig for Safety- GH	7/1/2017 00:00:00	1	116911.75	4	101010	4	252	1	3210	3210	21212872	99	27903121	21214940	252	1	1	Warehouse Reconfigure, add outside entrance, stairs, inside walls, GH Shop	21	1	2017	21212676		1	FRAME; OR FRAME & BRICK; OR STUCCO [252]	500 - WWSCO Admin	00110101	5/31/2017 00:00:00		USD	N/A	0			116911.75
1	Water Sys Plan, Cnsol 71st to SI	2/1/2018 00:00:00	1	13800.23	4	101010	1	98	1	3030	3030	21221682	99	29868108	21214910	98	1	1	Water Sys Plan, Consol 71st Ave into S&I	98	1	2018	21212678		1	INTANGIBLE	75154 - S & I	00098652	1/9/2018 00:00:00		USD	N/A	0			13800.23
1	Water System Plans - 2016	12/1/2016 00:00:00	1	106420.15	4	101010	1	98	1	3030	3030	21212872	99	27230597	21214910	98	1	1	Water System Plans - 2016	98	1	2016	21212676		1	INTANGIBLE	500 - WWSCO Admin	00103320	11/30/2016 00:00:00		USD	N/A	0			106420.15
1	Water System Plans - 2017	11/1/2017 00:00:00	2	113698.71	4	101010	1	98	1	3030	3030	21212872	99	29103043	21214910	98	1	1	Water System Plans - 2017	98	1	2017	21212676		1	INTANGIBLE	500 - WWSCO Admin	00109321	11/30/2017 00:00:00		USD	N/A	0			113698.71
1	Waster System Plans - 2018	2/1/2019 00:00:00	0	0	4	149310	1	98	1	3030	3030	21212872	99	31178530	29741762	98	1	1	Water System Plans - 2018	98	1	2019	21212676		1	INTANGIBLE	500 - WWSCO Admin	00111699	11/30/2018 00:00:00		USD	N/A	0	yes		204.53
1	Waster System Plans - 2018	12/1/2018 00:00:00	0	0	4	149310	1	98	1	3030	3030	21212872	99	30947280	29741762	98	1	1	Water System Plans - 2018	98	1	2018	21212676		1	INTANGIBLE	500 - WWSCO Admin	00111699	11/30/2018 00:00:00		USD	N/A	0	yes		7805.75
1	Water System Plans - 2018	12/1/2018 00:00:00	0	154247.08	4	101010	1	98	1	3030	3030	21212872	99	30947263	21214910	98	1	1	Water System Plans - 2018	98	1	2018	21212676		1	INTANGIBLE	500 - WWSCO Admin	00111699	11/30/2018 00:00:00		USD	N/A	0	yes		154247.08
1	Water System Plans	1/1/2014 00:00:00	1	207437.32	4	101010	1	98	1	3030	3030	21212872	99	22553867	21214910	98	1	1	Water System Plans 2013	98	1	2014	21212676		1	INTANGIBLE	500 - WWSCO Admin	00089766	1/1/2014 00:00:00		USD	N/A	0			207437.32
1	Water System Plans 2014	1/1/2015 00:00:00	1	118533.78	4	101010	1	98	1	3030	3030	21212872	99	24613759	21214910	98	1	1	Water System Plans 2014	98	1	2015	21212676		1	INTANGIBLE	500 - WWSCO Admin	00093487	12/31/2014 00:00:00		USD	N/A	0			118533.78
1	Water System Plans 2015	1/1/2016 00:00:00	1	121286.99	4	101010	1	98	1	3030	3030	21212872	99	25710982	21214910	98	1	1	Water System Plans 2015	98	1	2016	21212676		1	INTANGIBLE	500 - WWSCO Admin	00098481	11/30/2015 00:00:00		USD	N/A	0			121286.99
1	Well Pump - JLAKE SO2	11/1/2014 00:00:00	1	5474.9	4	101010	4	270	1	3240	3240	21221638	99	24279567	21214945	270	1	1	Well Pump - Jackson Lake SO2	12	1	2014	21212678		1	PUMPING EQUIPMENT [270]	57214 - Jackson Lake South	00099738	10/31/2014 00:00:00		USD	N/A	0			5474.9
1	Well Pump - MM @ S17, Country Time	8/1/2016 00:00:00	1	5366.76	4	101010	4	270	1	3240	3240	21221642	99	26810890	21214945	270	1	1	Well Pump - MM @ S17, Goulds 33GS50, 5hp 4" 1PH 230v sub mtr	12	1	2016	21212678		1	PUMPING EQUIPMENT [270]	54740 - Minterbrook	00106983	7/31/2016 00:00:00	K1548234, 15L14-1100605E	USD	N/A	0			5366.76
1	Well pump - Q SO5 @ Swede Hill #1	8/1/2015 00:00:00	1	7340.29	4	101010	4	270	1	3240	3240	21221542	99	25261028	21214945	270	1	1	Well pump - Q SO5 @ Swede Hill #1, 10HP 6" sub pump & motor	12	1	2015	21212678		1	PUMPING EQUIPMENT [270]	70550 - Quistorff	00102137	7/31/2015 00:00:00		USD	N/A	0			7340.29
1	Well Pump - RY	1/1/2015 00:00:00	1	5027.55	4	101010	4	270	1	3240	3240	21221646	99	24613793	21214945	270	1	1	Well Pump - Ritchie Nelson	12	1	2015	21212678		1	PUMPING EQUIPMENT [270]	08547 - Richie/Nelson	00099898	11/30/2014 00:00:00		USD	N/A	0			5027.55
1	Well Pump - SC, S03	7/1/2015 00:00:00	1	17496.72	4	101010	4	270	1	3240	3240	21221740	99	25174694	21214945	270	1	1	Well Pump - Sea Cliff, S03, 5HP 40S50-15 GF 4" SUB PUMP, 5HP 4" 3PH 230or460V SUB MTR	12	1	2015	21212678		1	PUMPING EQUIPMENT [270]	76880 - Sea Cliff Estates	00100617	6/30/2015 00:00:00		USD	N/A	0			17496.72
1	Well Pump & Motor - LHIGH	2/1/2015 00:00:00	1	4916.21	4	101010	4	270	1	3240	3240	21221650	99	24682284	21214945	270	1	1	Well Pump & Motor -  Longbranch Highlands	12	1	2015	21212678		1	PUMPING EQUIPMENT [270]	02075 - Longbranch Highlands	00100724	1/31/2015 00:00:00	A11890025-P11433246	USD	N/A	0			4916.21
1	Well Pump & Motor - CLC, SO2	5/1/2015 00:00:00	1	7054.21	4	101010	4	270	1	3240	3240	21221900	99	24987925	21214945	270	1	1	Well Pump & Motor - Clear Creek Estates, SO2 (5HP 4" sub & 1PH 230V motor)	12	1	2015	21212684		1	PUMPING EQUIPMENT [270]	47431 - Clear Creek Estates	00101584	4/30/2015 00:00:00		USD	N/A	0			7054.21
1	Well pump & motor - LBCH, S01	5/1/2016 00:00:00	1	8348.25	4	101010	4	270	1	3240	3240	21221650	99	26494000	21214945	270	1	1	Well pump & motor - Longbranch Highlands, S01,  7.5hp sub	12	1	2016	21212678		1	PUMPING EQUIPMENT [270]	02075 - Longbranch Highlands	00105666	2/29/2016 00:00:00		USD	N/A	0			8348.25
1	Well pump & motor - YAKIMA	1/1/2016 00:00:00	1	953.99	4	101010	4	270	1	3240	3240	21221548	99	25711179	21214945	270	1	1	Well pump & motor - SE Yakima, Model 25S20-11, 2HP 230v	12	1	2016	21212678		1	PUMPING EQUIPMENT [270]	01326 - South East Yakima	00104258	12/31/2015 00:00:00	5010011/96449947	USD	N/A	0			953.99
1	WellPump &Motor (A) HDZR S02	2/1/2018 00:00:00	1	8837.31	4	101010	4	270	1	3240	3240	21221536	99	29868212	21214945	270	1	1	Well Pump & Motor (A) Hintzville Acres S02	12	1	2018	21212678		1	PUMPING EQUIPMENT [270]	10440 - Hintzville Acres	00117190	1/9/2018 00:00:00	L1655058,17A14-14-01505C	USD	N/A	0			8837.31
1	WellPump &Motor (B) HDZR S02	2/1/2018 00:00:00	1	8837.35	4	101010	4	270	1	3240	3240	21221536	99	29868195	21214945	270	1	1	Well Pump & Motor (B) Hintzville Acres S02	12	1	2018	21212678		1	PUMPING EQUIPMENT [270]	10440 - Hintzville Acres	00117190	1/9/2018 00:00:00	F1736509,15G14-07-00560C	USD	N/A	0			8837.35
1	Well pump - AE Well 3, 1HP Goulds	8/1/2015 00:00:00	1	3672.13	4	101010	4	270	1	3240	3240	21221850	99	25261009	21214945	270	1	1	Well pump & motor- Aspinwall Estates Well 3, 1HP Goulds	12	1	2015	21212680		1	PUMPING EQUIPMENT [270]	01463 - Aspinwall Estates	00101684	7/31/2015 00:00:00		USD	N/A	0			3672.13
1	Well Pump - JOH, SO2	12/1/2016 00:00:00	1	3317.26	4	101010	4	270	1	3240	3240	21221902	99	27230805	21214945	270	1	1	Well Pump 15gpm 3hp 15JS3S4-PE - Johanson, SO2	12	1	2016	21212684		1	PUMPING EQUIPMENT [270]	36782 - Johanson	00109200	11/30/2016 00:00:00	15J22-30-00602	USD	N/A	0			3317.26
1	Well Pump, 3hp - GWT S01	3/1/2017 00:00:00	1	1714.51	4	101010	4	270	1	3240	3240	25767525	99	27499387	21214945	270	1	1	Well Pump 3hp GF 35S30-11 230/1 - Glenwood Tallman S01	12	1	2017	21212678		1	PUMPING EQUIPMENT [270]	AD392 - Glenwood Tallman	00110116	2/28/2017 00:00:00	0008	USD	N/A	0			1714.51
1	Well pump control boxes - RACRE S02	11/1/2018 00:00:00	0	0	4	149310	4	270	1	3240	3240	21221778	99	30835395	29742346	270	1	1	Well pump control boxes - Ranch Acre S02	12	1	2018	21212680		1	PUMPING EQUIPMENT [270]	28551 - Ranch Acre	00118920	8/27/2018 00:00:00		USD	N/A	0	yes		20.97
1	Well pump control boxes - RACRE S02	11/1/2018 00:00:00	0	850.31	4	101010	4	270	1	3240	3240	21221778	99	30835378	21214945	270	1	1	Well pump control boxes - Ranch Acre S02	12	1	2018	21212680		1	PUMPING EQUIPMENT [270]	28551 - Ranch Acre	00118920	8/27/2018 00:00:00		USD	N/A	0	yes		850.31
1	Well Pump & Motor- HBLVD S03	11/1/2015 00:00:00	1	2599.32	4	101010	4	270	1	3240	3240	21221812	99	25532875	21214945	270	1	1	Well Pump Goulds model#33GS20 sub & 2HP 230/1 Sub Motor - HBLVD S03	12	1	2015	21212680		1	PUMPING EQUIPMENT [270]	08359 - Henderson Boulevard	00103529	10/31/2015 00:00:00	H1546996, F1215Z420628	USD	N/A	0			2599.32
1	Well Pump Motor Starters - RP, S01	6/1/2017 00:00:00	1	1654.03	4	101010	4	270	1	3240	3240	21224323	99	27778407	21214945	270	1	1	Well Pump Motor Starters - River Park S01	12	1	2017	21212680		1	PUMPING EQUIPMENT [270]	72776 - River Park	00110781	4/20/2017 00:00:00		USD	N/A	0			1654.03
1	Well Pump Radio Controls - AC	9/1/2015 00:00:00	1	18249.09	4	101010	4	270	1	3240	3240	21221598	99	25345476	21214945	270	1	1	Well Pump Radio Controls - Allyn Center	12	1	2015	21212678		1	PUMPING EQUIPMENT [270]	01695 - Allyn Shopping Center	00102719	7/31/2015 00:00:00		USD	N/A	0			18249.09
1	Wellhead Enclosure - AC, S01	5/1/2018 00:00:00	0	0	4	149310	4	252	1	3210	3210	21221598	99	30291863	29742517	252	1	1	Wellhead Enclosure - Allen Center, S01	21	1	2018	21212678		1	FRAME; OR FRAME & BRICK; OR STUCCO [252]	01695 - Allyn Shopping Center	00117724	3/28/2018 00:00:00		USD	N/A	0	yes		53.97
1	Wellhead Enclosure - AC, S01	5/1/2018 00:00:00	1	11633.76	4	101010	4	252	1	3210	3210	21221598	99	30291846	21214940	252	1	1	Wellhead Enclosure - Allen Center, S01	21	1	2018	21212678		1	FRAME; OR FRAME & BRICK; OR STUCCO [252]	01695 - Allyn Shopping Center	00117724	3/28/2018 00:00:00		USD	N/A	0	yes		11633.76
1	WSP Consolidation of TC into HBLVD	9/1/2015 00:00:00	1	13757.62	4	101010	1	98	1	3030	3030	21221812	99	25345443	21214910	98	1	1	WSP - Consolidation of The Cloister into Henderson Blvd	98	1	2015	21212680		1	INTANGIBLE	08359 - Henderson Boulevard	00098490	8/31/2015 00:00:00		USD	N/A	0			13757.62
